name,country,latitude,longitude,timezone,population,region
Berriozábal,MX,16.79944,-93.27219,America/Merida,28128,05
San Carlos,MX,17.83326,-92.52977,America/Mexico_City,14451,27
Belén,MX,17.78907,-92.61137,America/Mexico_City,5892,27
Bécal,MX,20.44172,-90.02738,America/Merida,6511,04
Banderilla,MX,19.58893,-96.93727,America/Mexico_City,19649,30
Balancán,MX,17.80903,-91.53682,America/Mexico_City,13030,27
Bajos del Ejido,MX,16.96086,-99.97169,America/Mexico_City,6165,12
Bachajón,MX,17.03963,-92.18986,America/Mexico_City,5063,05
Bacalar,MX,18.68109,-88.39333,America/Cancun,11513,23
Azcapotzalco,MX,19.48698,-99.18594,America/Mexico_City,414711,09
Ayutla de los Libres,MX,16.96376,-99.09616,America/Mexico_City,15370,12
Ayapango,MX,19.12692,-98.79988,America/Mexico_City,6361,15
Ayapa,MX,18.2241,-93.11158,America/Mexico_City,5640,27
Ciudad Ayala,MX,18.76694,-98.98222,America/Mexico_City,6777,17
Axochiapan,MX,18.50246,-98.75358,America/Mexico_City,17508,17
Atzacan,MX,18.90724,-97.08307,America/Mexico_City,8947,30
Atoyatempan,MX,18.81925,-97.9139,America/Mexico_City,6154,21
Atotonilco de Tula,MX,20.0077,-99.21804,America/Mexico_City,8154,13
Atotonilco el Grande,MX,20.28632,-98.6685,America/Mexico_City,7261,13
Atlixco,MX,18.90815,-98.43613,America/Mexico_City,86690,21
Atliaca,MX,17.65168,-99.37471,America/Mexico_City,5997,12
Atlautla,MX,19.02188,-98.77859,America/Mexico_City,10967,15
Atlatlahucan,MX,18.93413,-98.8982,America/Mexico_City,7941,17
San Bartolomé Atlatlahuca,MX,19.06963,-99.60981,America/Mexico_City,6293,15
Atlacomulco de Fabela,MX,19.79919,-99.875,America/Mexico_City,22774,15
Ciudad López Mateos,MX,19.55793,-99.25675,America/Mexico_City,489160,15
Atizapán,MX,19.25,-99.55,America/Mexico_City,7243,15
Atitalaquia,MX,20.05964,-99.22163,America/Mexico_City,6322,13
Atencingo,MX,18.51347,-98.60542,America/Mexico_City,10879,21
Atempan,MX,19.83945,-97.45855,America/Mexico_City,6457,21
Asunción Nochixtlán,MX,17.45916,-97.22605,America/Mexico_City,13284,20
Asunción Ixtaltepec,MX,16.50315,-95.06121,America/Mexico_City,7203,20
Apizaco,MX,19.41333,-98.14358,America/Mexico_City,49506,29
Apaxtla de Castrejón,MX,18.13127,-99.93255,America/Mexico_City,7037,12
Apaxco de Ocampo,MX,19.97512,-99.17112,America/Mexico_City,13836,15
San Pedro Apatlaco,MX,18.79306,-98.95972,America/Mexico_City,12630,17
Apan,MX,19.71128,-98.45086,America/Mexico_City,26642,13
Antón Lizardo,MX,19.05962,-95.99272,America/Mexico_City,6003,30
Ángel R. Cabada,MX,18.59601,-95.4458,America/Mexico_City,12033,30
Jaltenango de la Paz,MX,15.87257,-92.72469,America/Mexico_City,10427,05
Anenecuilco,MX,18.77738,-98.98907,America/Mexico_City,10773,17
Anahuac,MX,22.20275,-97.85506,America/Mexico_City,14116,30
Amozoc de Mota,MX,19.04611,-98.045,America/Mexico_City,77106,21
San Miguel Ameyalco,MX,19.30681,-99.4588,America/Mexico_City,5387,15
Amecameca,MX,19.12384,-98.76649,America/Mexico_City,31687,15
Amayuca,MX,18.72408,-98.79812,America/Mexico_City,5287,17
Amatlán de los Reyes,MX,18.84658,-96.91595,America/Mexico_City,9123,30
Amacuzac,MX,18.59861,-99.36944,America/Mexico_City,5368,17
Álvaro Obregón,MX,14.92231,-92.37813,America/Mexico_City,5717,05
Alvarado,MX,18.77143,-95.76181,America/Mexico_City,23128,30
Altotonga,MX,19.76613,-97.24514,America/Mexico_City,19722,30
Altepexi,MX,18.37035,-97.29966,America/Mexico_City,18217,21
Altamirano,MX,16.88333,-92.15,America/Mexico_City,6672,05
Altamira,MX,22.39309,-97.93857,America/Monterrey,59536,28
Alpuyeca,MX,18.74006,-99.25937,America/Mexico_City,8330,17
Almoloya del Río,MX,19.16046,-99.4874,America/Mexico_City,9507,15
Allende,MX,18.15514,-94.39289,America/Mexico_City,23620,30
Axtla de Terrazas,MX,21.43923,-98.87508,America/Mexico_City,7714,24
Aldama,MX,22.92096,-98.07523,America/Monterrey,13661,28
Villa Aldama,MX,18.24088,-93.35068,America/Mexico_City,5237,27
Álamo,MX,20.91154,-97.67554,America/Mexico_City,25159,30
Akil,MX,20.26547,-89.34787,America/Merida,10176,31
Ajalpan,MX,18.37908,-97.25867,America/Mexico_City,28031,21
Agua Dulce,MX,20.36337,-97.29315,America/Mexico_City,5910,30
Agua Dulce,MX,18.13909,-94.14527,America/Mexico_City,36079,30
Acultzingo,MX,18.71894,-97.30367,America/Mexico_City,7040,30
Acuitlapilco,MX,19.27333,-98.23542,America/Mexico_City,13386,29
Actopan,MX,20.26961,-98.94377,America/Mexico_City,29223,13
San Lorenzo Acopilco,MX,19.33002,-99.32721,America/Mexico_City,23037,09
Acolman de Netzahualcóyotl,MX,19.63976,-98.90777,America/Mexico_City,5571,15
Acayucan,MX,17.94979,-94.91386,America/Mexico_City,50934,30
Acayuca,MX,20.02567,-98.8411,America/Mexico_City,8470,13
Acatzingo,MX,18.98196,-97.78363,America/Mexico_City,25811,21
Acatlán de Pérez Figueroa,MX,18.53973,-96.60568,America/Mexico_City,6040,20
Acatlán de Osorio,MX,18.2025,-98.04864,America/Mexico_City,16307,21
Acapulco de Juárez,MX,16.84942,-99.90891,America/Mexico_City,673479,12
Acapetahua,MX,15.28195,-92.68947,America/Mexico_City,6194,05
Acanceh,MX,20.81291,-89.45332,America/Merida,10968,31
Acamixtla,MX,18.56512,-99.56599,America/Mexico_City,5301,12
Acambay,MX,19.95522,-99.84428,America/Mexico_City,5807,15
Acala,MX,16.5561,-92.80772,America/Merida,13889,05
Acajete,MX,19.11154,-97.95231,America/Mexico_City,20923,21
San Antonio Acahualco,MX,19.274,-99.77169,America/Mexico_City,16442,15
Acacoyagua,MX,15.34252,-92.67579,America/Merida,7515,05
Abasolo,MX,24.05896,-98.37427,America/Monterrey,6008,28
Ajacuba,MX,20.0917,-99.12246,America/Mexico_City,7245,13
Villa Avila Camacho,MX,20.38593,-97.87989,America/Mexico_City,8780,21
Miraflores,MX,19.2221,-98.80741,America/Mexico_City,9904,15
Concepción Jolalpan,MX,19.58399,-98.84643,America/Mexico_City,5761,15
Valente Diaz,MX,19.16347,-96.21648,America/Mexico_City,25700,30
Galeana,MX,18.6381,-99.2124,America/Mexico_City,10726,17
Santiago Tlacotepec,MX,19.22708,-99.67083,America/Mexico_City,15853,15
San Juan Colorado,MX,16.46066,-97.95431,America/Mexico_City,5561,20
Santos Reyes Nopala,MX,16.10694,-97.14435,America/Mexico_City,5201,20
Bajos de Chila,MX,15.92343,-97.12113,America/Mexico_City,5425,20
Tamazulapam Villa del Progreso,MX,17.6771,-97.57315,America/Mexico_City,5028,20
Teotitlán,MX,18.13179,-97.07056,America/Mexico_City,7598,20
Tezonapa,MX,18.60706,-96.68417,America/Mexico_City,5376,30
Temascal,MX,18.24285,-96.40165,America/Mexico_City,6566,20
Isla Soyaltepec,MX,18.20107,-96.48325,America/Mexico_City,8116,20
Vicente Camalote,MX,18.51443,-96.52915,America/Mexico_City,7164,20
Tierra Blanca,MX,18.44771,-96.35912,America/Mexico_City,47824,30
San Jacinto Amilpas,MX,17.10188,-96.76228,America/Mexico_City,13860,20
San Antonino Castillo Velasco,MX,16.80143,-96.68283,America/Mexico_City,5354,20
Santa María Jalapa del Marqués,MX,16.44027,-95.44454,America/Mexico_City,8996,20
San Blas Atempa,MX,16.33103,-95.22559,America/Mexico_City,11959,20
Miguel Hidalgo,MX,18.25691,-93.31073,America/Mexico_City,5397,27
Quintín Arauz,MX,18.37275,-93.21879,America/Mexico_City,5178,27
Chichicapa,MX,18.26228,-93.1821,America/Mexico_City,7091,27
Villa Vicente Guerrero,MX,18.39007,-92.89607,America/Mexico_City,8188,27
Villa la Venta,MX,18.09863,-94.04593,America/Mexico_City,8821,27
Medellín y Madero Segunda Sección,MX,18.11351,-92.854,America/Mexico_City,7825,27
Río Viejo Primera Sección,MX,17.93913,-92.98022,America/Mexico_City,6726,27
Parilla,MX,17.91552,-92.91612,America/Mexico_City,9664,27
Playas del Rosario,MX,17.85308,-92.93219,America/Mexico_City,21893,27
Río de Teapa,MX,17.78342,-92.90033,America/Mexico_City,26500,27
La Curva,MX,17.86604,-92.48814,America/Mexico_City,5651,27
Huitel,MX,20.16707,-99.2786,America/Mexico_City,5390,13
Presas,MX,20.15946,-99.25242,America/Mexico_City,6942,13
Cardonal,MX,20.05689,-99.23025,America/Mexico_City,9090,13
Benito Juárez,MX,19.5859,-98.42827,America/Mexico_City,5674,29
San Benito Xaltocan,MX,19.40594,-98.16683,America/Mexico_City,5367,29
Zimatepec,MX,19.42131,-98.16462,America/Mexico_City,7378,29
San José Tetel,MX,19.43313,-98.15948,America/Mexico_City,5884,29
San Luis Apizaquito,MX,19.42524,-98.11709,America/Mexico_City,6099,29
San José Teacalco,MX,19.33558,-98.06455,America/Mexico_City,5381,29
San Andrés Ahuashuatepec,MX,19.37831,-98.10654,America/Mexico_City,10114,29
San José Xicohténcatl,MX,19.3544,-97.83081,America/Mexico_City,5761,29
Villa de El Carmen Tequexquitla,MX,19.32426,-97.6535,America/Mexico_City,14249,29
Huamantla,MX,19.31451,-97.9252,America/Mexico_City,51996,29
Ignacio Zaragoza,MX,19.29228,-97.92122,America/Mexico_City,6916,29
Zitlaltépec,MX,19.20389,-97.90722,America/Mexico_City,6280,29
Tetlanohcán,MX,19.2603,-98.16433,America/Mexico_City,9832,29
Xicohtzinco,MX,19.17371,-98.23377,America/Mexico_City,12255,29
La Magdalena Tlaltelulco,MX,19.28287,-98.19609,America/Mexico_City,16834,29
Santa María Ixtulco,MX,19.32529,-98.20843,America/Mexico_City,5293,29
San Juan Huactzinco,MX,19.23342,-98.25259,America/Mexico_City,6687,29
Zacatelco,MX,19.21583,-98.23972,America/Mexico_City,38466,29
San Damián Texoloc,MX,19.27833,-98.28544,America/Mexico_City,5033,29
Tlaxcala,MX,19.31777,-98.23846,America/Mexico_City,84670,29
Totolac,MX,19.3258,-98.25834,America/Mexico_City,6989,29
Santa Ana Nopalucan,MX,19.2981,-98.33321,America/Mexico_City,6848,29
Villa Alta,MX,19.29263,-98.4011,America/Mexico_City,5974,29
Papalotla,MX,19.16861,-98.20389,America/Mexico_City,22969,29
Tenancingo,MX,19.14725,-98.20132,America/Mexico_City,11636,29
Villa Vicente Guerrero,MX,19.12123,-98.16572,America/Mexico_City,60001,29
San Isidro Buen Suceso,MX,19.15489,-98.10492,America/Mexico_City,8769,29
Juárez,MX,17.60747,-93.19253,America/Merida,7286,05
Chilón,MX,17.10604,-92.27302,America/Mexico_City,7368,05
Rincón Chamula,MX,17.20811,-92.939,America/Merida,5592,05
San Juan Cancuc,MX,16.8928,-92.36973,America/Mexico_City,6327,05
Altamirano,MX,16.73369,-92.03882,America/Merida,9200,05
Benemérito de las Américas,MX,16.51537,-90.65338,America/Mexico_City,7259,05
Frontera Corozal,MX,16.81473,-90.88351,America/Mexico_City,5184,05
El Triunfo,MX,16.202,-91.85916,America/Mexico_City,5478,05
Venustiano Carranza,MX,16.1902,-91.92749,America/Mexico_City,5081,05
San Francisco Pujiltic,MX,16.27922,-92.45319,America/Mexico_City,7137,05
El Parral,MX,16.37022,-93.00428,America/Merida,10865,05
Revolución Mexicana,MX,16.17156,-93.07666,America/Mexico_City,7989,05
Jesús María Garza,MX,16.39669,-93.29368,America/Mexico_City,6724,05
Tonalá,MX,16.09007,-93.7546,America/Mexico_City,35322,05
Arriaga,MX,16.23557,-93.89972,America/Mexico_City,24447,05
Paredón,MX,16.05083,-93.86667,America/Mexico_City,6126,05
Pilcaya,MX,18.74691,-99.67501,America/Mexico_City,5270,12
San Gaspar Tlahuelilpan,MX,19.2429,-99.54568,America/Mexico_City,8456,15
Santa Cruz Atizapán,MX,19.17692,-99.48852,America/Mexico_City,8062,15
Tepetlixpa,MX,19.02893,-98.82129,America/Mexico_City,13239,15
San Juan Tehuixtitlán,MX,19.05428,-98.76718,America/Mexico_City,6743,15
San Matías Cuijingo,MX,19.08487,-98.85307,America/Mexico_City,6263,15
La Candelaria Tlapala,MX,19.24042,-98.84766,America/Mexico_City,5506,15
San Mateo Huitzilzingo,MX,19.22906,-98.92504,America/Mexico_City,15389,15
Santa María Huexoculco,MX,19.25804,-98.8205,America/Mexico_City,12456,15
San Martín Cuautlalpan,MX,19.27618,-98.83167,America/Mexico_City,23501,15
San Marcos Huixtoco,MX,19.29668,-98.86369,America/Mexico_City,12229,15
Tecamachalco,MX,19.35992,-98.95957,America/Mexico_City,6780,15
Lomas de San Sebastián,MX,19.38206,-98.9332,America/Mexico_City,12372,15
San Sebastián Chimalpa,MX,19.38151,-98.95505,America/Mexico_City,12951,15
Coatepec,MX,19.38485,-98.84546,America/Mexico_City,8841,15
Santiago Cuautlalpan,MX,19.43232,-98.90136,America/Mexico_City,12336,15
Tequexquináhuac,MX,19.47757,-98.82485,America/Mexico_City,5279,15
Xocotlán,MX,19.51633,-98.84633,America/Mexico_City,5082,15
San Miguel Tlaixpan,MX,19.50958,-98.81083,America/Mexico_City,7064,15
San Jerónimo Amanalco,MX,19.51791,-98.75673,America/Mexico_City,6519,15
Tulantongo,MX,19.53159,-98.87464,America/Mexico_City,15584,15
San Cristóbal Nexquipayac,MX,19.5801,-98.93053,America/Mexico_City,6661,15
Tequisistlán,MX,19.59642,-98.94105,America/Mexico_City,6532,15
Tezoyuca,MX,19.59283,-98.91084,America/Mexico_City,16933,15
Tepexpan,MX,19.61387,-98.9364,America/Mexico_City,102667,15
San Bartolo,MX,19.65533,-98.90215,America/Mexico_City,5099,15
Santa Catarina,MX,19.63659,-98.92651,America/Mexico_City,5116,15
San Lorenzo Tlalmimilolpan,MX,19.66731,-98.87221,America/Mexico_City,5386,15
San Sebastián Xolalpa,MX,19.67653,-98.84529,America/Mexico_City,5383,15
Santa Ana Tlachiahualpa,MX,19.76869,-98.90885,America/Mexico_City,5781,15
San Luis Tecuhautitlán,MX,19.76736,-98.88868,America/Mexico_City,5694,15
Santa María Ajoloapan,MX,19.7636,-98.95908,America/Mexico_City,17784,15
Santiago Yancuitlalpan,MX,19.38404,-99.30471,America/Mexico_City,10013,15
Venustiano Carranza,MX,20.50667,-97.66806,America/Mexico_City,6263,21
Villa Lázaro Cárdenas,MX,20.46193,-97.70024,America/Mexico_City,12253,21
Hueyapán,MX,19.88276,-97.44537,America/Mexico_City,6227,21
Ciudad de Tlatlauquitepec,MX,19.85278,-97.49528,America/Mexico_City,9047,21
San Andrés Cholula,MX,19.05144,-98.29526,America/Mexico_City,39964,21
Guadalupe Victoria,MX,19.2911,-97.3429,America/Mexico_City,10035,21
Chapulco,MX,18.62586,-97.40474,America/Mexico_City,5358,21
Actipan de Morelos,MX,18.96003,-97.79904,America/Mexico_City,7144,21
Ciudad de Chiautla de Tapia,MX,18.3,-98.60389,America/Mexico_City,10320,21
Tehuitzingo,MX,18.33186,-98.27587,America/Mexico_City,5456,21
Jolalpan,MX,18.32495,-98.84489,America/Mexico_City,7022,21
Tres Palos,MX,16.82959,-99.77813,America/Mexico_City,5001,12
Marquelia,MX,16.58335,-98.81686,America/Mexico_City,6553,12
Kantunilkín,MX,21.10182,-87.48644,America/Cancun,7150,23
Alfredo V. Bonfil,MX,21.08776,-86.84706,America/Cancun,14900,23
Leona Vicario,MX,20.9897,-87.20224,America/Cancun,5731,23
José María Morelos,MX,19.74887,-88.70866,America/Cancun,11750,23
Cabezas,MX,19.37167,-96.38278,America/Mexico_City,6167,30
Las Amapolas,MX,19.15194,-96.19778,America/Mexico_City,14553,30
General Miguel Alemán,MX,18.89346,-96.79239,America/Mexico_City,14287,30
Peñuela,MX,18.86432,-96.89327,America/Mexico_City,5421,30
Mundo Nuevo,MX,18.08831,-94.39024,America/Mexico_City,8420,30
Zaragoza,MX,17.95783,-94.64231,America/Mexico_City,9639,30
Benito Juárez,MX,22.20067,-97.84085,America/Mexico_City,14990,30
Totolapa,MX,20.558,-97.47636,America/Mexico_City,8060,30
Plan de Ayala,MX,20.54889,-97.47129,America/Mexico_City,11657,30
Alto Lucero,MX,20.95361,-97.44194,America/Mexico_City,15011,30
Loma Bonita,MX,18.10721,-95.87904,America/Mexico_City,31485,20
Isla,MX,18.0278,-95.52946,America/Mexico_City,26287,30
Juan Díaz Covarrubias,MX,18.15964,-95.18675,America/Mexico_City,6091,30
Villa Progreso,MX,20.64234,-99.83501,America/Mexico_City,5604,22
La Llave,MX,20.46628,-99.99373,America/Mexico_City,5497,22
Emiliano Zapata (Santo Domingo),MX,19.57972,-99.78806,America/Mexico_City,7331,15
San Francisco Tepeolulco,MX,19.83291,-99.98834,America/Mexico_City,6954,15
San Lorenzo Tlacotepec,MX,19.8125,-99.91222,America/Mexico_City,7566,15
San Pedro Abajo,MX,19.48093,-99.567,America/Mexico_City,5581,15
San Andrés Cuexcontitlán,MX,19.35892,-99.62151,America/Mexico_City,18005,15
La Cabecera,MX,19.35611,-99.74806,America/Mexico_City,6559,15
San Marcos Yachihuacaltepec,MX,19.32319,-99.6791,America/Mexico_City,5917,15
Santiaguito Tlalcilalcalli,MX,19.34032,-99.72717,America/Mexico_City,8761,15
San Mateo Otzacatipan,MX,19.33273,-99.60345,America/Mexico_City,22656,15
San Pedro Totoltepec,MX,19.31108,-99.57197,America/Mexico_City,21076,15
Santa María Totoltepec,MX,19.30653,-99.59279,America/Mexico_City,18779,15
El Cerrillo Vista Hermosa,MX,19.32337,-99.5425,America/Mexico_City,8699,15
San Antonio Buenavista,MX,19.26083,-99.71194,America/Mexico_City,5937,15
San Felipe Tlalmimilolpan,MX,19.23934,-99.64215,America/Mexico_City,9512,15
San Francisco Cuaxusco,MX,19.26755,-99.61925,America/Mexico_City,24900,15
San Miguel Totocuitlapilco,MX,19.22889,-99.59417,America/Mexico_City,8207,15
San Pedro Tultepec,MX,19.26514,-99.50934,America/Mexico_City,13634,15
San Bartolomé Tlaltelulco,MX,19.22738,-99.62964,America/Mexico_City,11141,15
San Juan Tilapa,MX,19.22021,-99.66012,America/Mexico_City,8420,15
Santa María Nativitas,MX,19.21139,-99.62944,America/Mexico_City,6258,15
San Pedro Tlaltizapan,MX,19.19973,-99.49956,America/Mexico_City,11472,15
San Andrés Ocotlán,MX,19.19297,-99.58612,America/Mexico_City,5388,15
San Pedro Zictepec,MX,19.03659,-99.57771,America/Mexico_City,5571,15
Santa María Jajalpa,MX,19.11167,-99.53583,America/Mexico_City,6755,15
Santiago Tílapa,MX,19.18953,-99.42089,America/Mexico_City,10087,15
Tres Marías,MX,19.0549,-99.24301,America/Mexico_City,6160,17
San Pedro Cholula,MX,19.26444,-99.48639,America/Mexico_City,8941,15
San Mateo Atarasquíllo,MX,19.32304,-99.46156,America/Mexico_City,5273,15
San Pedro Atocpan,MX,19.2016,-99.04963,America/Mexico_City,8283,09
San Salvador Cuauhtenco,MX,19.19276,-99.08983,America/Mexico_City,13856,09
Benito Juarez,MX,19.3984,-99.15766,America/Mexico_City,355017,09
Venustiano Carranza,MX,19.44361,-99.10499,America/Mexico_City,430978,09
Miguel Hidalgo,MX,19.43411,-99.20024,America/Mexico_City,372889,09
Cuauhtémoc,MX,19.44506,-99.14612,America/Mexico_City,531831,09
Huixquilucan,MX,19.35985,-99.35016,America/Mexico_City,124846,15
Zacamulpa,MX,19.35565,-99.33145,America/Mexico_City,7097,15
San Bartolomé Coatepec,MX,19.39776,-99.31211,America/Mexico_City,5021,15
Santa Ana Jilotzingo,MX,19.45617,-99.48836,America/Mexico_City,6625,15
San José el Vidrio,MX,19.65333,-99.38417,America/Mexico_City,5204,15
San Miguel Vindho,MX,19.99447,-99.31782,America/Mexico_City,7988,13
Salitrillo,MX,19.82937,-99.21594,America/Mexico_City,6231,15
San Bartolo,MX,19.83292,-99.19272,America/Mexico_City,7951,15
San Bartolo Tlaxihuicalco,MX,19.73094,-99.15972,America/Mexico_City,6404,15
Melchor Ocampo,MX,19.70186,-99.14485,America/Mexico_City,38599,15
Huilango,MX,19.68056,-99.25639,America/Mexico_City,17399,15
Santiago Teyahualco,MX,19.65985,-99.12493,America/Mexico_City,53684,15
Tonanitla,MX,19.68794,-99.05342,America/Mexico_City,6774,15
Ojo de Agua,MX,19.68028,-99.01,America/Mexico_City,242272,15
Santo Tomás Chiconautla,MX,19.63894,-99.00755,America/Mexico_City,7844,15
Buenavista,MX,19.60833,-99.16944,America/Mexico_City,206081,15
San Ignacio Río Muerto,MX,27.41611,-110.24468,America/Hermosillo,7718,26
Francisco Javier Mina,MX,27.46141,-110.10853,America/Hermosillo,6242,26
Vicam,MX,27.64307,-110.29459,America/Hermosillo,8837,26
Miguel Alemán (La Doce),MX,28.84028,-111.4775,America/Hermosillo,30869,26
Los Zacatones,MX,22.96139,-102.05556,America/Mexico_City,5913,24
Dulce Grande,MX,23.00175,-102.17405,America/Mexico_City,5967,24
Lázaro Cárdenas,MX,28.39051,-105.62346,America/Chihuahua,8704,06
Ejido Benito Juárez,MX,30.14937,-106.88362,America/Chihuahua,5778,06
Adolfo López Mateos,MX,28.46667,-107.3,America/Chihuahua,8770,06
Isla del Bosque,MX,22.73306,-105.84556,America/Mazatlan,5820,25
Concordia,MX,23.28694,-106.06389,America/Mazatlan,8328,25
Eldorado,MX,24.32444,-107.36722,America/Mazatlan,13197,25
Gabriel Leyva Solano,MX,25.66157,-108.63657,America/Mazatlan,27536,25
Adolfo Ruiz Cortines,MX,25.70387,-108.71894,America/Mazatlan,12978,25
Cihuatlán,MX,19.2366,-104.56512,America/Mexico_City,18164,14
Minas de Barroterán,MX,27.65407,-101.28369,America/Monterrey,7842,07
Lázaro Cárdenas,MX,30.52815,-115.92617,America/Tijuana,16294,02
Camalú,MX,30.84222,-116.06328,America/Tijuana,8621,02
Progreso,MX,32.58039,-115.58479,America/Tijuana,12557,02
Santa Isabel,MX,32.6333,-115.57605,America/Tijuana,29311,02
Estación Coahuila,MX,32.19304,-114.99933,America/Tijuana,7596,02
Doctor Alberto Oviedo Mota,MX,32.22756,-115.16792,America/Tijuana,8064,02
Colonia Venustiano Carranza,MX,32.237,-115.16656,America/Tijuana,6098,02
Guadalupe Victoria,MX,32.28924,-115.10534,America/Tijuana,17119,02
Delta,MX,32.35497,-115.19617,America/Tijuana,5180,02
Zinapécuaro,MX,19.86006,-100.82857,America/Mexico_City,15875,16
Ixtapa-Zihuatanejo,MX,17.64344,-101.55212,America/Mexico_City,67408,12
Zaragoza,MX,28.4932,-100.9223,America/Monterrey,10461,07
Villa Zaragoza,MX,22.03716,-100.73088,America/Mexico_City,9915,24
Zapotlanejo,MX,20.62248,-103.06766,America/Mexico_City,32376,14
Zapotiltic,MX,19.62749,-103.41752,America/Mexico_City,22833,14
Zapopan,MX,20.72356,-103.38479,America/Mexico_City,1476491,14
Zamora,MX,19.9855,-102.28387,America/Mexico_City,141627,16
Zacoalco,MX,20.22627,-103.56981,America/Mexico_City,18172,14
